2026-08-12 06:51:56,461 INFO  ExportHelperExtension.cs: 1402 - Fixing 17
2026-08-12 06:51:56,462 INFO  ExportHelperExtension.cs: 1409 - Component 17 is already fixed
2026-08-12 06:51:57,259 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2026-08-12 06:51:57,260 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-08-12 06:51:57,262 INFO  : 0 - L1: 1, System.Double[]
2026-08-12 06:51:57,263 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-08-12 06:51:57,590 INFO  ExportHelperExtension.cs: 1247 - Parent SW Component: Links_2-1
2026-08-12 06:51:57,591 INFO  ExportHelperExtension.cs: 1248 - Child SW Component: Links_3-1
2026-08-12 06:51:57,592 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2026-08-12 06:51:57,592 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Links_3-1
2026-08-12 06:51:57,593 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Links_2-1
2026-08-12 06:51:57,594 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 21
2026-08-12 06:51:57,594 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 18
2026-08-12 06:51:59,342 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link02_Link to child Link03_Link failed
2026-08-12 06:51:59,350 INFO  ExportHelperExtension.cs: 347 - Creating joint End_efector_Link
2026-08-12 06:51:59,351 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link03_Link
2026-08-12 06:51:59,351 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2026-08-12 06:51:59,352 INFO  ExportHelperExtension.cs: 1402 - Fixing 21
2026-08-12 06:51:59,353 INFO  ExportHelperExtension.cs: 1402 - Fixing 18
2026-08-12 06:51:59,357 INFO  ExportHelperExtension.cs: 1402 - Fixing 17
2026-08-12 06:51:59,358 INFO  ExportHelperExtension.cs: 1409 - Component 17 is already fixed
2026-08-12 06:52:00,483 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2026-08-12 06:52:00,484 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-08-12 06:52:00,485 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-08-12 06:52:00,486 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-08-12 06:52:00,943 INFO  ExportHelperExtension.cs: 1247 - Parent SW Component: Links_3-1
2026-08-12 06:52:00,945 INFO  ExportHelperExtension.cs: 1248 - Child SW Component: Links_3-1
2026-08-12 06:52:00,946 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2026-08-12 06:52:00,946 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Links_3-1
2026-08-12 06:52:00,947 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Links_2-1
2026-08-12 06:52:00,948 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2026-08-12 06:52:00,948 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 21
2026-08-12 06:52:00,949 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 18
2026-08-12 06:52:01,483 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link03_Link to child End_efector_Link failed
2026-08-12 06:52:01,752 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 3D_CAD_Scara
2026-08-12 06:52:01,758 INFO  ExportHelperExtension.cs: 1136 - Found 50 in 3D_CAD_Scara
2026-08-12 06:52:01,759 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in 3D_CAD_Scara
2026-08-12 06:52:01,759 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-08-12 06:52:01,760 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2026-08-12 06:52:01,761 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Links_2-1
2026-08-12 06:52:01,762 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Links_2-1
2026-08-12 06:52:01,762 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Links_2-1
2026-08-12 06:52:01,763 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Links_1-1
2026-08-12 06:52:01,764 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Links_1-1
2026-08-12 06:52:01,765 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Links_1-1
2026-08-12 06:52:01,766 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Links_3-1
2026-08-12 06:52:01,767 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Links_3-1
2026-08-12 06:52:01,769 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Links_3-1
2026-08-12 06:52:01,770 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Fiexd_link-1
2026-08-12 06:52:01,771 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Fiexd_link-1
2026-08-12 06:52:01,771 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Fiexd_link-1
2026-08-12 06:52:01,772 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 3D_CAD_Scara
2026-08-12 06:52:01,773 INFO  ExportHelperExtension.cs: 1136 - Found 50 in 3D_CAD_Scara
2026-08-12 06:52:01,774 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in 3D_CAD_Scara
2026-08-12 06:52:01,774 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-08-12 06:52:01,775 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2026-08-12 06:52:01,776 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Links_2-1
2026-08-12 06:52:01,776 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Links_2-1
2026-08-12 06:52:01,777 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Links_2-1
2026-08-12 06:52:01,778 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Links_1-1
2026-08-12 06:52:01,779 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Links_1-1
2026-08-12 06:52:01,779 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Links_1-1
2026-08-12 06:52:01,780 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Links_3-1
2026-08-12 06:52:01,781 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Links_3-1
2026-08-12 06:52:01,782 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Links_3-1
2026-08-12 06:52:01,782 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Fiexd_link-1
2026-08-12 06:52:01,783 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Fiexd_link-1
2026-08-12 06:52:01,784 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Fiexd_link-1
2026-08-12 06:52:01,923 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-08-12 06:52:21,872 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2026-08-12 06:52:21,883 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
